        $RSYS CART FORM = ZX
                 136 -1.53161646e-01 4.45987318e+00 1.60512499e-01 : -9.09066869e-01 4.16168067e-01 2.00391510e-02 : 1.40492170e-02 -1.74507473e-02 9.99749014e-01
                 137 -4.64742991e-01 4.59008460e+00 1.67170179e-01 : -9.34751669e-01 3.54772610e-01 1.93833111e-02 : 1.46823175e-02 -1.59382051e-02 9.99765174e-01
                 138 -7.95113174e-01 4.70297486e+00 1.73827858e-01 : -9.56294555e-01 2.91803362e-01 1.87489199e-02 : 1.51959946e-02 -1.44376464e-02 9.99780294e-01
                 139 -1.14367380e+00 4.79670504e+00 1.80485538e-01 : -9.73599971e-01 2.27539466e-01 1.81352774e-02 : 1.55951836e-02 -1.29563423e-02 9.99794441e-01
                 140 -1.50968110e+00 4.86941935e+00 1.87143218e-01 : -9.86591151e-01 1.62265796e-01 1.75417063e-02 : 1.58851160e-02 -1.15009923e-02 9.99807677e-01
                 141 -1.89224021e+00 4.91925461e+00 1.93800898e-01 : -9.95210461e-01 9.62716967e-02 1.69675513e-02 : 1.60712724e-02 -1.00777254e-02 9.99820061e-01
                 142 -2.29029985e+00 4.94435036e+00 2.00458578e-01 : -9.99419649e-01 2.98497026e-02 1.64121784e-02 : 1.61593367e-02 -8.69210354e-03 9.99831647e-01
                 143 -2.70264764e+00 4.94285974e+00 2.07116257e-01 : -9.99200016e-01 -3.67057616e-02 1.58749742e-02 : 1.61551529e-02 -7.34912884e-03 9.99842488e-01
                 144 -3.12790588e+00 4.91296101e+00 2.13773937e-01 : -9.94552497e-01 -1.03099684e-01 1.53553452e-02 : 1.60646832e-02 -6.05325251e-03 9.99852631e-01
                 145 -3.56452810e+00 4.85286968e+00 2.20431617e-01 : -9.85497655e-01 -1.69037775e-01 1.48527173e-02 : 1.58939682e-02 -4.80838657e-03 9.99862121e-01
                 146 -4.01079631e+00 4.76085131e+00 2.27089297e-01 : -9.72075591e-01 -2.34227769e-01 1.43665349e-02 : 1.56490900e-02 -3.61791758e-03 9.99871000e-01
                 147 -4.46481899e+00 4.63523491e+00 2.33746977e-01 : -9.54345765e-01 -2.98380721e-01 1.38962606e-02 : 1.53361363e-02 -2.48472242e-03 9.99879307e-01
                 148 -4.92452999e+00 4.47442681e+00 2.40404656e-01 : -9.32386729e-01 -3.61212288e-01 1.34413746e-02 : 1.49611678e-02 -1.41118559e-03 9.99887080e-01
                 149 -5.38768837e+00 4.27692521e+00 2.47062336e-01 : -9.06295781e-01 -4.22443985e-01 1.30013737e-02 : 1.45301874e-02 -3.99218256e-04 9.99894352e-01
                 150 -5.85187916e+00 4.04133500e+00 2.53720016e-01 : -8.76188533e-01 -4.81804425e-01 1.25757715e-02 : 1.40491113e-02 5.49721574e-04 9.99901155e-01
        $ELSYS RSYS
                   1 RSYS =        1
                   2 RSYS =        2
                   3 RSYS =        3
                   4 RSYS =        4
                   5 RSYS =        5
                   6 RSYS =        6
                   7 RSYS =        7
                   8 RSYS =        8
                   9 RSYS =        9
                  10 RSYS =       10
                  11 RSYS =       11
                  12 RSYS =       12
                  13 RSYS =       13
                  14 RSYS =       14
