"Time";"N101,u"
 4.435000E-01 ; 1.614402E-03
 4.436000E-01 ; 1.585022E-03
 4.437000E-01 ; 1.555338E-03
 4.438000E-01 ; 1.525365E-03
 4.439000E-01 ; 1.495118E-03
 4.440000E-01 ; 1.464611E-03
 4.441000E-01 ; 1.433859E-03
 4.442000E-01 ; 1.402876E-03
 4.443000E-01 ; 1.371674E-03
 4.444000E-01 ; 1.340267E-03
 4.445000E-01 ; 1.308667E-03
 4.446000E-01 ; 1.276886E-03
 4.447000E-01 ; 1.244935E-03
 4.448000E-01 ; 1.212827E-03
 4.449000E-01 ; 1.180571E-03
 4.450000E-01 ; 1.148178E-03
 4.451000E-01 ; 1.115658E-03
 4.452000E-01 ; 1.083020E-03
 4.453000E-01 ; 1.050275E-03
 4.454000E-01 ; 1.017429E-03
 4.455000E-01 ; 9.844930E-04
 4.456000E-01 ; 9.514734E-04
 4.457000E-01 ; 9.183782E-04
 4.458000E-01 ; 8.852147E-04
 4.459000E-01 ; 8.519898E-04
 4.460000E-01 ; 8.187100E-04
 4.461000E-01 ; 7.853816E-04
 4.462000E-01 ; 7.520105E-04
 4.463000E-01 ; 7.186021E-04
 4.464000E-01 ; 6.851619E-04
 4.465000E-01 ; 6.516948E-04
 4.466000E-01 ; 6.182055E-04
 4.467000E-01 ; 5.846985E-04
 4.468000E-01 ; 5.511779E-04
 4.469000E-01 ; 5.176478E-04
 4.470000E-01 ; 4.841118E-04
 4.471000E-01 ; 4.505736E-04
 4.472000E-01 ; 4.170363E-04
 4.473000E-01 ; 3.835033E-04
 4.474000E-01 ; 3.499773E-04
 4.475000E-01 ; 3.164614E-04
 4.476000E-01 ; 2.829580E-04
 4.477000E-01 ; 2.494698E-04
 4.478000E-01 ; 2.159991E-04
 4.479000E-01 ; 1.825484E-04
 4.480000E-01 ; 1.491197E-04
 4.481000E-01 ; 1.157153E-04
 4.482000E-01 ; 8.233731E-05
 4.483000E-01 ; 4.898766E-05
 4.484000E-01 ; 1.566839E-05
 4.485000E-01 ;-1.761852E-05
 4.486000E-01 ;-5.087111E-05
 4.487000E-01 ;-8.408739E-05
 4.488000E-01 ;-1.172654E-04
 4.489000E-01 ;-1.504031E-04
 4.490000E-01 ;-1.834984E-04
 4.491000E-01 ;-2.165492E-04
 4.492000E-01 ;-2.495534E-04
 4.493000E-01 ;-2.825087E-04
 4.494000E-01 ;-3.154126E-04
 4.495000E-01 ;-3.482629E-04
 4.496000E-01 ;-3.810568E-04
 4.497000E-01 ;-4.137917E-04
 4.498000E-01 ;-4.464647E-04
 4.499000E-01 ;-4.790729E-04
 4.500000E-01 ;-5.116130E-04
 4.501000E-01 ;-5.440818E-04
 4.502000E-01 ;-5.764758E-04
 4.503000E-01 ;-6.087911E-04
 4.504000E-01 ;-6.410240E-04
 4.505000E-01 ;-6.731702E-04
 4.506000E-01 ;-7.052255E-04
 4.507000E-01 ;-7.371852E-04
 4.508000E-01 ;-7.690446E-04
 4.509000E-01 ;-8.007985E-04
 4.510000E-01 ;-8.324416E-04
 4.511000E-01 ;-8.639683E-04
 4.512000E-01 ;-8.953727E-04
 4.513000E-01 ;-9.266488E-04
 4.514000E-01 ;-9.577900E-04
 4.515000E-01 ;-9.887896E-04
 4.516000E-01 ;-1.019641E-03
 4.517000E-01 ;-1.050336E-03
 4.518000E-01 ;-1.080868E-03
 4.519000E-01 ;-1.111228E-03
 4.520000E-01 ;-1.141408E-03
 4.521000E-01 ;-1.171401E-03
 4.522000E-01 ;-1.201196E-03
 4.523000E-01 ;-1.230785E-03
 4.524000E-01 ;-1.260159E-03
 4.525000E-01 ;-1.289307E-03
 4.526000E-01 ;-1.318220E-03
 4.527000E-01 ;-1.346887E-03
 4.528000E-01 ;-1.375297E-03
 4.529000E-01 ;-1.403441E-03
 4.530000E-01 ;-1.431305E-03
 4.531000E-01 ;-1.458880E-03
 4.532000E-01 ;-1.486152E-03
 4.533000E-01 ;-1.513111E-03
 4.534000E-01 ;-1.539744E-03
 4.535000E-01 ;-1.566039E-03
 4.536000E-01 ;-1.591982E-03
 4.537000E-01 ;-1.617562E-03
 4.538000E-01 ;-1.642764E-03
 4.539000E-01 ;-1.667577E-03
 4.540000E-01 ;-1.691986E-03
 4.541000E-01 ;-1.715978E-03
 4.542000E-01 ;-1.739539E-03
 4.543000E-01 ;-1.762656E-03
 4.544000E-01 ;-1.785316E-03
 4.545000E-01 ;-1.807504E-03
 4.546000E-01 ;-1.829207E-03
 4.547000E-01 ;-1.850410E-03
 4.548000E-01 ;-1.871101E-03
 4.549000E-01 ;-1.891266E-03
 4.550000E-01 ;-1.910891E-03
 4.551000E-01 ;-1.929963E-03
 4.552000E-01 ;-1.948468E-03
 4.553000E-01 ;-1.966394E-03
 4.554000E-01 ;-1.983728E-03
 4.555000E-01 ;-2.000456E-03
 4.556000E-01 ;-2.016568E-03
 4.557000E-01 ;-2.032050E-03
 4.558000E-01 ;-2.046891E-03
 4.559000E-01 ;-2.061080E-03
 4.560000E-01 ;-2.074606E-03
 4.561000E-01 ;-2.087457E-03
 4.562000E-01 ;-2.099626E-03
 4.563000E-01 ;-2.111100E-03
 4.564000E-01 ;-2.121872E-03
 4.565000E-01 ;-2.131933E-03
 4.566000E-01 ;-2.141275E-03
 4.567000E-01 ;-2.149890E-03
 4.568000E-01 ;-2.157771E-03
 4.569000E-01 ;-2.164913E-03
 4.570000E-01 ;-2.171309E-03
 4.571000E-01 ;-2.176954E-03
 4.572000E-01 ;-2.181844E-03
 4.573000E-01 ;-2.185976E-03
 4.574000E-01 ;-2.189346E-03
 4.575000E-01 ;-2.191952E-03
 4.576000E-01 ;-2.193793E-03
 4.577000E-01 ;-2.194867E-03
 4.578000E-01 ;-2.195175E-03
 4.579000E-01 ;-2.194716E-03
 4.580000E-01 ;-2.193493E-03
 4.581000E-01 ;-2.191507E-03
 4.582000E-01 ;-2.188760E-03
 4.583000E-01 ;-2.185256E-03
 4.584000E-01 ;-2.180999E-03
 4.585000E-01 ;-2.175994E-03
 4.586000E-01 ;-2.170245E-03
 4.587000E-01 ;-2.163760E-03
 4.588000E-01 ;-2.156544E-03
 4.589000E-01 ;-2.148606E-03
 4.590000E-01 ;-2.139951E-03
 4.591000E-01 ;-2.130590E-03
 4.592000E-01 ;-2.120531E-03
 4.593000E-01 ;-2.109784E-03
 4.594000E-01 ;-2.098358E-03
 4.595000E-01 ;-2.086264E-03
 4.596000E-01 ;-2.073513E-03
 4.597000E-01 ;-2.060117E-03
 4.598000E-01 ;-2.046086E-03
 4.599000E-01 ;-2.031434E-03
 4.600000E-01 ;-2.016172E-03
 4.601000E-01 ;-2.000314E-03
 4.602000E-01 ;-1.983872E-03
 4.603000E-01 ;-1.966861E-03
 4.604000E-01 ;-1.949292E-03
 4.605000E-01 ;-1.931180E-03
 4.606000E-01 ;-1.912540E-03
 4.607000E-01 ;-1.893384E-03
 4.608000E-01 ;-1.873728E-03
 4.609000E-01 ;-1.853585E-03
 4.610000E-01 ;-1.832969E-03
 4.611000E-01 ;-1.811896E-03
 4.612000E-01 ;-1.790378E-03
 4.613000E-01 ;-1.768432E-03
 4.614000E-01 ;-1.746070E-03
 4.615000E-01 ;-1.723306E-03
 4.616000E-01 ;-1.700156E-03
 4.617000E-01 ;-1.676633E-03
 4.618000E-01 ;-1.652751E-03
 4.619000E-01 ;-1.628523E-03
 4.620000E-01 ;-1.603963E-03
 4.621000E-01 ;-1.579085E-03
 4.622000E-01 ;-1.553901E-03
 4.623000E-01 ;-1.528424E-03
 4.624000E-01 ;-1.502668E-03
 4.625000E-01 ;-1.476644E-03
 4.626000E-01 ;-1.450365E-03
 4.627000E-01 ;-1.423842E-03
 4.628000E-01 ;-1.397088E-03
 4.629000E-01 ;-1.370114E-03
 4.630000E-01 ;-1.342931E-03
 4.631000E-01 ;-1.315549E-03
 4.632000E-01 ;-1.287980E-03
 4.633000E-01 ;-1.260233E-03
 4.634000E-01 ;-1.232318E-03
 4.635000E-01 ;-1.204246E-03
 4.636000E-01 ;-1.176025E-03
 4.637000E-01 ;-1.147664E-03
 4.638000E-01 ;-1.119172E-03
 4.639000E-01 ;-1.090558E-03
 4.640000E-01 ;-1.061829E-03
 4.641000E-01 ;-1.032994E-03
 4.642000E-01 ;-1.004060E-03
 4.643000E-01 ;-9.750341E-04
 4.644000E-01 ;-9.459232E-04
 4.645000E-01 ;-9.167340E-04
 4.646000E-01 ;-8.874730E-04
 4.647000E-01 ;-8.581462E-04
 4.648000E-01 ;-8.287594E-04
 4.649000E-01 ;-7.993183E-04
 4.650000E-01 ;-7.698282E-04
 4.651000E-01 ;-7.402940E-04
 4.652000E-01 ;-7.107208E-04
 4.653000E-01 ;-6.811130E-04
 4.654000E-01 ;-6.514751E-04
 4.655000E-01 ;-6.218112E-04
 4.656000E-01 ;-5.921252E-04
 4.657000E-01 ;-5.624211E-04
 4.658000E-01 ;-5.327022E-04
 4.659000E-01 ;-5.029721E-04
 4.660000E-01 ;-4.732339E-04
 4.661000E-01 ;-4.434907E-04
 4.662000E-01 ;-4.137454E-04
 4.663000E-01 ;-3.840008E-04
 4.664000E-01 ;-3.542595E-04
 4.665000E-01 ;-3.245241E-04
 4.666000E-01 ;-2.947968E-04
 4.667000E-01 ;-2.650800E-04
 4.668000E-01 ;-2.353759E-04
 4.669000E-01 ;-2.056867E-04
 4.670000E-01 ;-1.760142E-04
 4.671000E-01 ;-1.463604E-04
 4.672000E-01 ;-1.167274E-04
 4.673000E-01 ;-8.711686E-05
 4.674000E-01 ;-5.753065E-05
 4.675000E-01 ;-2.797054E-05
 4.676000E-01 ; 1.561696E-06
 4.677000E-01 ; 3.106432E-05
 4.678000E-01 ; 6.053560E-05
 4.679000E-01 ; 8.997377E-05
 4.680000E-01 ; 1.193771E-04
 4.681000E-01 ; 1.487437E-04
 4.682000E-01 ; 1.780718E-04
 4.683000E-01 ; 2.073596E-04
 4.684000E-01 ; 2.366052E-04
 4.685000E-01 ; 2.658065E-04
 4.686000E-01 ; 2.949615E-04
 4.687000E-01 ; 3.240680E-04
 4.688000E-01 ; 3.531240E-04
 4.689000E-01 ; 3.821271E-04
 4.690000E-01 ; 4.110748E-04
 4.691000E-01 ; 4.399647E-04
 4.692000E-01 ; 4.687942E-04
 4.693000E-01 ; 4.975605E-04
 4.694000E-01 ; 5.262607E-04
 4.695000E-01 ; 5.548918E-04
 4.696000E-01 ; 5.834507E-04
 4.697000E-01 ; 6.119340E-04
 4.698000E-01 ; 6.403383E-04
 4.699000E-01 ; 6.686599E-04
 4.700000E-01 ; 6.968951E-04
 4.701000E-01 ; 7.250397E-04
 4.702000E-01 ; 7.530897E-04
 4.703000E-01 ; 7.810408E-04
 4.704000E-01 ; 8.088883E-04
 4.705000E-01 ; 8.366275E-04
 4.706000E-01 ; 8.642535E-04
 4.707000E-01 ; 8.917611E-04
 4.708000E-01 ; 9.191450E-04
 4.709000E-01 ; 9.463996E-04
 4.710000E-01 ; 9.735191E-04
 4.711000E-01 ; 1.000498E-03
 4.712000E-01 ; 1.027329E-03
 4.713000E-01 ; 1.054006E-03
 4.714000E-01 ; 1.080523E-03
 4.715000E-01 ; 1.106873E-03
 4.716000E-01 ; 1.133048E-03
 4.717000E-01 ; 1.159042E-03
 4.718000E-01 ; 1.184847E-03
 4.719000E-01 ; 1.210454E-03
 4.720000E-01 ; 1.235857E-03
 4.721000E-01 ; 1.261047E-03
 4.722000E-01 ; 1.286015E-03
 4.723000E-01 ; 1.310753E-03
 4.724000E-01 ; 1.335252E-03
 4.725000E-01 ; 1.359504E-03
 4.726000E-01 ; 1.383499E-03
 4.727000E-01 ; 1.407228E-03
 4.728000E-01 ; 1.430681E-03
 4.729000E-01 ; 1.453848E-03
 4.730000E-01 ; 1.476721E-03
 4.731000E-01 ; 1.499289E-03
 4.732000E-01 ; 1.521542E-03
 4.733000E-01 ; 1.543469E-03
 4.734000E-01 ; 1.565061E-03
 4.735000E-01 ; 1.586308E-03
 4.736000E-01 ; 1.607198E-03
 4.737000E-01 ; 1.627721E-03
 4.738000E-01 ; 1.647867E-03
 4.739000E-01 ; 1.667626E-03
 4.740000E-01 ; 1.686986E-03
 4.741000E-01 ; 1.705938E-03
 4.742000E-01 ; 1.724470E-03
 4.743000E-01 ; 1.742572E-03
 4.744000E-01 ; 1.760233E-03
 4.745000E-01 ; 1.777444E-03
 4.746000E-01 ; 1.794194E-03
 4.747000E-01 ; 1.810473E-03
 4.748000E-01 ; 1.826271E-03
 4.749000E-01 ; 1.841578E-03
 4.750000E-01 ; 1.856384E-03
 4.751000E-01 ; 1.870680E-03
 4.752000E-01 ; 1.884457E-03
 4.753000E-01 ; 1.897705E-03
 4.754000E-01 ; 1.910416E-03
 4.755000E-01 ; 1.922582E-03
 4.756000E-01 ; 1.934193E-03
 4.757000E-01 ; 1.945243E-03
 4.758000E-01 ; 1.955723E-03
 4.759000E-01 ; 1.965627E-03
 4.760000E-01 ; 1.974947E-03
 4.761000E-01 ; 1.983678E-03
 4.762000E-01 ; 1.991812E-03
 4.763000E-01 ; 1.999345E-03
 4.764000E-01 ; 2.006271E-03
 4.765000E-01 ; 2.012585E-03
 4.766000E-01 ; 2.018284E-03
 4.767000E-01 ; 2.023362E-03
 4.768000E-01 ; 2.027818E-03
 4.769000E-01 ; 2.031647E-03
 4.770000E-01 ; 2.034847E-03
 4.771000E-01 ; 2.037418E-03
 4.772000E-01 ; 2.039356E-03
 4.773000E-01 ; 2.040661E-03
 4.774000E-01 ; 2.041334E-03
 4.775000E-01 ; 2.041373E-03
 4.776000E-01 ; 2.040779E-03
 4.777000E-01 ; 2.039555E-03
 4.778000E-01 ; 2.037700E-03
 4.779000E-01 ; 2.035219E-03
 4.780000E-01 ; 2.032112E-03
 4.781000E-01 ; 2.028383E-03
 4.782000E-01 ; 2.024036E-03
 4.783000E-01 ; 2.019076E-03
 4.784000E-01 ; 2.013506E-03
 4.785000E-01 ; 2.007331E-03
 4.786000E-01 ; 2.000557E-03
 4.787000E-01 ; 1.993191E-03
 4.788000E-01 ; 1.985237E-03
 4.789000E-01 ; 1.976704E-03
 4.790000E-01 ; 1.967598E-03
 4.791000E-01 ; 1.957927E-03
 4.792000E-01 ; 1.947698E-03
 4.793000E-01 ; 1.936919E-03
 4.794000E-01 ; 1.925601E-03
 4.795000E-01 ; 1.913750E-03
 4.796000E-01 ; 1.901376E-03
 4.797000E-01 ; 1.888489E-03
 4.798000E-01 ; 1.875098E-03
 4.799000E-01 ; 1.861213E-03
 4.800000E-01 ; 1.846844E-03
 4.801000E-01 ; 1.832001E-03
 4.802000E-01 ; 1.816695E-03
 4.803000E-01 ; 1.800936E-03
 4.804000E-01 ; 1.784736E-03
 4.805000E-01 ; 1.768103E-03
 4.806000E-01 ; 1.751051E-03
 4.807000E-01 ; 1.733589E-03
 4.808000E-01 ; 1.715728E-03
 4.809000E-01 ; 1.697480E-03
 4.810000E-01 ; 1.678855E-03
 4.811000E-01 ; 1.659865E-03
 4.812000E-01 ; 1.640521E-03
 4.813000E-01 ; 1.620833E-03
 4.814000E-01 ; 1.600813E-03
 4.815000E-01 ; 1.580471E-03
 4.816000E-01 ; 1.559818E-03
 4.817000E-01 ; 1.538865E-03
 4.818000E-01 ; 1.517623E-03
 4.819000E-01 ; 1.496101E-03
 4.820000E-01 ; 1.474311E-03
 4.821000E-01 ; 1.452263E-03
 4.822000E-01 ; 1.429966E-03
 4.823000E-01 ; 1.407430E-03
 4.824000E-01 ; 1.384666E-03
 4.825000E-01 ; 1.361683E-03
 4.826000E-01 ; 1.338490E-03
 4.827000E-01 ; 1.315096E-03
 4.828000E-01 ; 1.291511E-03
 4.829000E-01 ; 1.267742E-03
 4.830000E-01 ; 1.243800E-03
 4.831000E-01 ; 1.219692E-03
 4.832000E-01 ; 1.195426E-03
 4.833000E-01 ; 1.171010E-03
 4.834000E-01 ; 1.146453E-03
 4.835000E-01 ; 1.121761E-03
 4.836000E-01 ; 1.096943E-03
 4.837000E-01 ; 1.072004E-03
 4.838000E-01 ; 1.046952E-03
 4.839000E-01 ; 1.021794E-03
 4.840000E-01 ; 9.965356E-04
 4.841000E-01 ; 9.711838E-04
 4.842000E-01 ; 9.457442E-04
 4.843000E-01 ; 9.202227E-04
 4.844000E-01 ; 8.946250E-04
 4.845000E-01 ; 8.689564E-04
 4.846000E-01 ; 8.432220E-04
 4.847000E-01 ; 8.174270E-04
 4.848000E-01 ; 7.915761E-04
 4.849000E-01 ; 7.656738E-04
 4.850000E-01 ; 7.397247E-04
 4.851000E-01 ; 7.137330E-04
 4.852000E-01 ; 6.877027E-04
 4.853000E-01 ; 6.616378E-04
 4.854000E-01 ; 6.355418E-04
 4.855000E-01 ; 6.094186E-04
 4.856000E-01 ; 5.832713E-04
 4.857000E-01 ; 5.571033E-04
 4.858000E-01 ; 5.309178E-04
 4.859000E-01 ; 5.047176E-04
 4.860000E-01 ; 4.785057E-04
 4.861000E-01 ; 4.522847E-04
 4.862000E-01 ; 4.260573E-04
 4.863000E-01 ; 3.998259E-04
 4.864000E-01 ; 3.735929E-04
 4.865000E-01 ; 3.473606E-04
 4.866000E-01 ; 3.211312E-04
 4.867000E-01 ; 2.949067E-04
 4.868000E-01 ; 2.686893E-04
 4.869000E-01 ; 2.424808E-04
 4.870000E-01 ; 2.162830E-04
 4.871000E-01 ; 1.900979E-04
 4.872000E-01 ; 1.639272E-04
 4.873000E-01 ; 1.377724E-04
 4.874000E-01 ; 1.116355E-04
 4.875000E-01 ; 8.551781E-05
 4.876000E-01 ; 5.942109E-05
 4.877000E-01 ; 3.334688E-05
 4.878000E-01 ; 7.296732E-06
 4.879000E-01 ;-1.872782E-05
 4.880000E-01 ;-4.472524E-05
 4.881000E-01 ;-7.069398E-05
 4.882000E-01 ;-9.663251E-05
 4.883000E-01 ;-1.225392E-04
 4.884000E-01 ;-1.484126E-04
 4.885000E-01 ;-1.742510E-04
 4.886000E-01 ;-2.000528E-04
 4.887000E-01 ;-2.258163E-04
 4.888000E-01 ;-2.515398E-04
 4.889000E-01 ;-2.772216E-04
 4.890000E-01 ;-3.028597E-04
 4.891000E-01 ;-3.284523E-04
 4.892000E-01 ;-3.539975E-04
 4.893000E-01 ;-3.794933E-04
 4.894000E-01 ;-4.049374E-04
 4.895000E-01 ;-4.303278E-04
 4.896000E-01 ;-4.556622E-04
 4.897000E-01 ;-4.809382E-04
 4.898000E-01 ;-5.061533E-04
 4.899000E-01 ;-5.313051E-04
 4.900000E-01 ;-5.563907E-04
 4.901000E-01 ;-5.814075E-04
 4.902000E-01 ;-6.063525E-04
 4.903000E-01 ;-6.312228E-04
 4.904000E-01 ;-6.560152E-04
 4.905000E-01 ;-6.807263E-04
 4.906000E-01 ;-7.053530E-04
 4.907000E-01 ;-7.298915E-04
 4.908000E-01 ;-7.543383E-04
 4.909000E-01 ;-7.786895E-04
 4.910000E-01 ;-8.029412E-04
 4.911000E-01 ;-8.270893E-04
 4.912000E-01 ;-8.511295E-04
 4.913000E-01 ;-8.750576E-04
 4.914000E-01 ;-8.988689E-04
 4.915000E-01 ;-9.225587E-04
 4.916000E-01 ;-9.461222E-04
 4.917000E-01 ;-9.695545E-04
 4.918000E-01 ;-9.928503E-04
 4.919000E-01 ;-1.016004E-03
 4.920000E-01 ;-1.039011E-03
 4.921000E-01 ;-1.061865E-03
 4.922000E-01 ;-1.084561E-03
 4.923000E-01 ;-1.107092E-03
 4.924000E-01 ;-1.129452E-03
 4.925000E-01 ;-1.151636E-03
 4.926000E-01 ;-1.173637E-03
 4.927000E-01 ;-1.195448E-03
 4.928000E-01 ;-1.217062E-03
 4.929000E-01 ;-1.238474E-03
 4.930000E-01 ;-1.259676E-03
 4.931000E-01 ;-1.280661E-03
 4.932000E-01 ;-1.301422E-03
 4.933000E-01 ;-1.321952E-03
 4.934000E-01 ;-1.342243E-03
 4.935000E-01 ;-1.362288E-03
 4.936000E-01 ;-1.382079E-03
 4.937000E-01 ;-1.401609E-03
 4.938000E-01 ;-1.420870E-03
 4.939000E-01 ;-1.439854E-03
 4.940000E-01 ;-1.458553E-03
 4.941000E-01 ;-1.476960E-03
 4.942000E-01 ;-1.495067E-03
 4.943000E-01 ;-1.512864E-03
 4.944000E-01 ;-1.530346E-03
 4.945000E-01 ;-1.547503E-03
 4.946000E-01 ;-1.564327E-03
 4.947000E-01 ;-1.580811E-03
 4.948000E-01 ;-1.596946E-03
 4.949000E-01 ;-1.612725E-03
 4.950000E-01 ;-1.628139E-03
 4.951000E-01 ;-1.643182E-03
 4.952000E-01 ;-1.657844E-03
 4.953000E-01 ;-1.672119E-03
 4.954000E-01 ;-1.685999E-03
 4.955000E-01 ;-1.699475E-03
 4.956000E-01 ;-1.712542E-03
 4.957000E-01 ;-1.725192E-03
 4.958000E-01 ;-1.737417E-03
 4.959000E-01 ;-1.749212E-03
 4.960000E-01 ;-1.760568E-03
 4.961000E-01 ;-1.771480E-03
 4.962000E-01 ;-1.781941E-03
 4.963000E-01 ;-1.791945E-03
 4.964000E-01 ;-1.801487E-03
 4.965000E-01 ;-1.810560E-03
 4.966000E-01 ;-1.819159E-03
 4.967000E-01 ;-1.827280E-03
 4.968000E-01 ;-1.834917E-03
 4.969000E-01 ;-1.842065E-03
 4.970000E-01 ;-1.848721E-03
 4.971000E-01 ;-1.854881E-03
 4.972000E-01 ;-1.860540E-03
 4.973000E-01 ;-1.865696E-03
 4.974000E-01 ;-1.870345E-03
 4.975000E-01 ;-1.874485E-03
 4.976000E-01 ;-1.878113E-03
 4.977000E-01 ;-1.881228E-03
 4.978000E-01 ;-1.883827E-03
 4.979000E-01 ;-1.885911E-03
 4.980000E-01 ;-1.887476E-03
 4.981000E-01 ;-1.888524E-03
 4.982000E-01 ;-1.889054E-03
 4.983000E-01 ;-1.889066E-03
 4.984000E-01 ;-1.888560E-03
 4.985000E-01 ;-1.887537E-03
 4.986000E-01 ;-1.886000E-03
 4.987000E-01 ;-1.883948E-03
 4.988000E-01 ;-1.881385E-03
 4.989000E-01 ;-1.878312E-03
 4.990000E-01 ;-1.874733E-03
 4.991000E-01 ;-1.870649E-03
 4.992000E-01 ;-1.866066E-03
 4.993000E-01 ;-1.860985E-03
 4.994000E-01 ;-1.855412E-03
 4.995000E-01 ;-1.849350E-03
 4.996000E-01 ;-1.842804E-03
 4.997000E-01 ;-1.835779E-03
 4.998000E-01 ;-1.828280E-03
 4.999000E-01 ;-1.820314E-03
 5.000000E-01 ;-1.811884E-03
 5.001000E-01 ;-1.802998E-03
 5.002000E-01 ;-1.793661E-03
 5.003000E-01 ;-1.783880E-03
 5.004000E-01 ;-1.773662E-03
 5.005000E-01 ;-1.763014E-03
 5.006000E-01 ;-1.751942E-03
 5.007000E-01 ;-1.740454E-03
 5.008000E-01 ;-1.728557E-03
 5.009000E-01 ;-1.716259E-03
 5.010000E-01 ;-1.703567E-03
 5.011000E-01 ;-1.690490E-03
 5.012000E-01 ;-1.677035E-03
 5.013000E-01 ;-1.663211E-03
 5.014000E-01 ;-1.649025E-03
 5.015000E-01 ;-1.634486E-03
 5.016000E-01 ;-1.619602E-03
 5.017000E-01 ;-1.604381E-03
 5.018000E-01 ;-1.588831E-03
 5.019000E-01 ;-1.572962E-03
 5.020000E-01 ;-1.556781E-03
 5.021000E-01 ;-1.540297E-03
 5.022000E-01 ;-1.523519E-03
 5.023000E-01 ;-1.506454E-03
 5.024000E-01 ;-1.489111E-03
 5.025000E-01 ;-1.471498E-03
 5.026000E-01 ;-1.453624E-03
 5.027000E-01 ;-1.435497E-03
 5.028000E-01 ;-1.417124E-03
 5.029000E-01 ;-1.398515E-03
 5.030000E-01 ;-1.379676E-03
 5.031000E-01 ;-1.360617E-03
 5.032000E-01 ;-1.341344E-03
 5.033000E-01 ;-1.321865E-03
 5.034000E-01 ;-1.302188E-03
 5.035000E-01 ;-1.282321E-03
 5.036000E-01 ;-1.262271E-03
 5.037000E-01 ;-1.242044E-03
 5.038000E-01 ;-1.221648E-03
 5.039000E-01 ;-1.201091E-03
 5.040000E-01 ;-1.180378E-03
 5.041000E-01 ;-1.159517E-03
 5.042000E-01 ;-1.138514E-03
 5.043000E-01 ;-1.117375E-03
 5.044000E-01 ;-1.096107E-03
 5.045000E-01 ;-1.074715E-03
 5.046000E-01 ;-1.053206E-03
 5.047000E-01 ;-1.031586E-03
 5.048000E-01 ;-1.009859E-03
 5.049000E-01 ;-9.880326E-04
 5.050000E-01 ;-9.661106E-04
 5.051000E-01 ;-9.440987E-04
 5.052000E-01 ;-9.220018E-04
 5.053000E-01 ;-8.998248E-04
 5.054000E-01 ;-8.775724E-04
 5.055000E-01 ;-8.552492E-04
 5.056000E-01 ;-8.328596E-04
 5.057000E-01 ;-8.104079E-04
 5.058000E-01 ;-7.878981E-04
 5.059000E-01 ;-7.653344E-04
 5.060000E-01 ;-7.427205E-04
 5.061000E-01 ;-7.200602E-04
 5.062000E-01 ;-6.973571E-04
 5.063000E-01 ;-6.746145E-04
 5.064000E-01 ;-6.518358E-04
 5.065000E-01 ;-6.290242E-04
 5.066000E-01 ;-6.061829E-04
 5.067000E-01 ;-5.833147E-04
 5.068000E-01 ;-5.604225E-04
 5.069000E-01 ;-5.375090E-04
 5.070000E-01 ;-5.145770E-04
 5.071000E-01 ;-4.916288E-04
 5.072000E-01 ;-4.686670E-04
 5.073000E-01 ;-4.456939E-04
 5.074000E-01 ;-4.227118E-04
 5.075000E-01 ;-3.997227E-04
 5.076000E-01 ;-3.767288E-04
 5.077000E-01 ;-3.537321E-04
 5.078000E-01 ;-3.307346E-04
 5.079000E-01 ;-3.077380E-04
 5.080000E-01 ;-2.847442E-04
 5.081000E-01 ;-2.617549E-04
 5.082000E-01 ;-2.387719E-04
 5.083000E-01 ;-2.157966E-04
 5.084000E-01 ;-1.928308E-04
 5.085000E-01 ;-1.698760E-04
 5.086000E-01 ;-1.469336E-04
 5.087000E-01 ;-1.240051E-04
 5.088000E-01 ;-1.010920E-04
 5.089000E-01 ;-7.819569E-05
 5.090000E-01 ;-5.531752E-05
 5.091000E-01 ;-3.245889E-05
 5.092000E-01 ;-9.621159E-06
 5.093000E-01 ; 1.319432E-05
 5.094000E-01 ; 3.598621E-05
 5.095000E-01 ; 5.875316E-05
 5.096000E-01 ; 8.149381E-05
 5.097000E-01 ; 1.042068E-04
 5.098000E-01 ; 1.268908E-04
 5.099000E-01 ; 1.495443E-04
 5.100000E-01 ; 1.721661E-04
 5.101000E-01 ; 1.947546E-04
 5.102000E-01 ; 2.173083E-04
 5.103000E-01 ; 2.398259E-04
 5.104000E-01 ; 2.623057E-04
 5.105000E-01 ; 2.847462E-04
 5.106000E-01 ; 3.071458E-04
 5.107000E-01 ; 3.295029E-04
 5.108000E-01 ; 3.518156E-04
 5.109000E-01 ; 3.740823E-04
 5.110000E-01 ; 3.963011E-04
 5.111000E-01 ; 4.184702E-04
 5.112000E-01 ; 4.405876E-04
 5.113000E-01 ; 4.626512E-04
 5.114000E-01 ; 4.846591E-04
 5.115000E-01 ; 5.066090E-04
 5.116000E-01 ; 5.284988E-04
 5.117000E-01 ; 5.503260E-04
 5.118000E-01 ; 5.720884E-04
 5.119000E-01 ; 5.937834E-04
 5.120000E-01 ; 6.154084E-04
 5.121000E-01 ; 6.369609E-04
 5.122000E-01 ; 6.584380E-04
 5.123000E-01 ; 6.798370E-04
 5.124000E-01 ; 7.011549E-04
 5.125000E-01 ; 7.223886E-04
 5.126000E-01 ; 7.435351E-04
 5.127000E-01 ; 7.645910E-04
 5.128000E-01 ; 7.855532E-04
 5.129000E-01 ; 8.064180E-04
 5.130000E-01 ; 8.271821E-04
 5.131000E-01 ; 8.478417E-04
 5.132000E-01 ; 8.683932E-04
 5.133000E-01 ; 8.888326E-04
