"Rot.Freq.";"Mode 1";"Mode 2";"Mode 3";"Mode 4";"Mode 5";"Mode 6";"Mode 7";"Mode 8";"Mode 9";"Mode 10";"Mode 11";"Mode 12";"Mode 13";"Mode 14";"Mode 15";"Mode 16";"Mode 17";"Mode 18";"Mode 19";"Mode 20";"Mode 21";"Mode 22";"Mode 23";"Mode 24";"Mode 25";"Mode 26";"Mode 27";"Mode 28";"Mode 29";"Mode 30";"Mode 31";"Mode 32";"Mode 33";"Mode 34";"Mode 35";"Mode 36";"Mode 37";"Mode 38";"Mode 39";"Mode 40";"Mode 41";"Mode 42";"Mode 43";"Mode 44";"Mode 45";"Mode 46";"Mode 47";"Mode 48";"Mode 49";"Mode 50";"Mode 51";"Mode 52";"Mode 53";"Mode 54";"Mode 55";"Mode 56";"Mode 57";"Mode 58";"Mode 59";"Mode 60"
 3.733333E+02 ; 3.395807E+01 ;-3.395807E+01 ; 3.836331E+01 ;-3.836331E+01 ; 1.251169E+02 ;-1.251169E+02 ; 1.328123E+02 ;-1.328123E+02 ; 2.908455E+02 ;-2.908455E+02 ; 3.592500E+02 ;-3.592500E+02 ; 4.694155E+02 ;-4.694155E+02 ; 6.659622E+02 ;-6.659622E+02 ; 6.819741E+02 ;-6.819741E+02 ; 9.701278E+02 ;-9.701278E+02 ; 1.133844E+03 ;-1.133844E+03 ; 1.230298E+03 ;-1.230298E+03 ; 1.249999E+03 ;-1.249999E+03 ; 1.352477E+03 ;-1.352477E+03 ; 1.471281E+03 ;-1.471281E+03 ; 1.686776E+03 ;-1.686776E+03 ; 2.370992E+03 ;-2.370992E+03 ; 2.526623E+03 ;-2.526623E+03 ; 2.749324E+03 ;-2.749324E+03 ; 2.849318E+03 ;-2.849318E+03 ; 2.914545E+03 ;-2.914545E+03 ; 3.040085E+03 ;-3.040085E+03 ; 3.806738E+03 ;-3.806738E+03 ; 4.090245E+03 ;-4.090245E+03 ; 5.190268E+03 ;-5.190268E+03 ; 5.258228E+03 ;-5.258228E+03 ; 6.731931E+03 ;-6.731931E+03 ; 6.918863E+03 ;-6.918863E+03 ; 7.298360E+03 ;-7.298360E+03 ; 7.411850E+03 ;-7.411850E+03
 3.750000E+02 ; 3.394816E+01 ;-3.394816E+01 ; 3.837294E+01 ;-3.837294E+01 ; 1.250964E+02 ;-1.250964E+02 ; 1.328259E+02 ;-1.328259E+02 ; 2.906516E+02 ;-2.906516E+02 ; 3.593501E+02 ;-3.593501E+02 ; 4.690393E+02 ;-4.690393E+02 ; 6.663891E+02 ;-6.663891E+02 ; 6.814099E+02 ;-6.814099E+02 ; 9.705721E+02 ;-9.705721E+02 ; 1.133849E+03 ;-1.133849E+03 ; 1.230415E+03 ;-1.230415E+03 ; 1.249801E+03 ;-1.249801E+03 ; 1.352155E+03 ;-1.352155E+03 ; 1.472005E+03 ;-1.472005E+03 ; 1.687884E+03 ;-1.687884E+03 ; 2.370728E+03 ;-2.370728E+03 ; 2.526976E+03 ;-2.526976E+03 ; 2.749163E+03 ;-2.749163E+03 ; 2.849630E+03 ;-2.849630E+03 ; 2.914464E+03 ;-2.914464E+03 ; 3.040334E+03 ;-3.040334E+03 ; 3.806177E+03 ;-3.806177E+03 ; 4.090945E+03 ;-4.090945E+03 ; 5.190128E+03 ;-5.190128E+03 ; 5.258394E+03 ;-5.258394E+03 ; 6.731555E+03 ;-6.731555E+03 ; 6.919295E+03 ;-6.919295E+03 ; 7.298126E+03 ;-7.298126E+03 ; 7.412093E+03 ;-7.412093E+03
 3.766667E+02 ; 3.393825E+01 ;-3.393825E+01 ; 3.838257E+01 ;-3.838257E+01 ; 1.250758E+02 ;-1.250758E+02 ; 1.328394E+02 ;-1.328394E+02 ; 2.904577E+02 ;-2.904577E+02 ; 3.594500E+02 ;-3.594500E+02 ; 4.686636E+02 ;-4.686636E+02 ; 6.668150E+02 ;-6.668150E+02 ; 6.808473E+02 ;-6.808473E+02 ; 9.710144E+02 ;-9.710144E+02 ; 1.133854E+03 ;-1.133854E+03 ; 1.230531E+03 ;-1.230531E+03 ; 1.249604E+03 ;-1.249604E+03 ; 1.351835E+03 ;-1.351835E+03 ; 1.472733E+03 ;-1.472733E+03 ; 1.688993E+03 ;-1.688993E+03 ; 2.370464E+03 ;-2.370464E+03 ; 2.527330E+03 ;-2.527330E+03 ; 2.749004E+03 ;-2.749004E+03 ; 2.849942E+03 ;-2.849942E+03 ; 2.914384E+03 ;-2.914384E+03 ; 3.040585E+03 ;-3.040585E+03 ; 3.805615E+03 ;-3.805615E+03 ; 4.091645E+03 ;-4.091645E+03 ; 5.189987E+03 ;-5.189987E+03 ; 5.258560E+03 ;-5.258560E+03 ; 6.731180E+03 ;-6.731180E+03 ; 6.919727E+03 ;-6.919727E+03 ; 7.297892E+03 ;-7.297892E+03 ; 7.412336E+03 ;-7.412336E+03
 3.783333E+02 ; 3.392834E+01 ;-3.392834E+01 ; 3.839220E+01 ;-3.839220E+01 ; 1.250553E+02 ;-1.250553E+02 ; 1.328529E+02 ;-1.328529E+02 ; 2.902636E+02 ;-2.902636E+02 ; 3.595498E+02 ;-3.595498E+02 ; 4.682882E+02 ;-4.682882E+02 ; 6.672399E+02 ;-6.672399E+02 ; 6.802865E+02 ;-6.802865E+02 ; 9.714550E+02 ;-9.714550E+02 ; 1.133859E+03 ;-1.133859E+03 ; 1.230645E+03 ;-1.230645E+03 ; 1.249409E+03 ;-1.249409E+03 ; 1.351516E+03 ;-1.351516E+03 ; 1.473464E+03 ;-1.473464E+03 ; 1.690103E+03 ;-1.690103E+03 ; 2.370199E+03 ;-2.370199E+03 ; 2.527684E+03 ;-2.527684E+03 ; 2.748844E+03 ;-2.748844E+03 ; 2.850254E+03 ;-2.850254E+03 ; 2.914304E+03 ;-2.914304E+03 ; 3.040836E+03 ;-3.040836E+03 ; 3.805054E+03 ;-3.805054E+03 ; 4.092346E+03 ;-4.092346E+03 ; 5.189847E+03 ;-5.189847E+03 ; 5.258726E+03 ;-5.258726E+03 ; 6.730805E+03 ;-6.730805E+03 ; 6.920159E+03 ;-6.920159E+03 ; 7.297658E+03 ;-7.297658E+03 ; 7.412579E+03 ;-7.412579E+03
 3.800000E+02 ; 3.391843E+01 ;-3.391843E+01 ; 3.840183E+01 ;-3.840183E+01 ; 1.250347E+02 ;-1.250347E+02 ; 1.328664E+02 ;-1.328664E+02 ; 2.900695E+02 ;-2.900695E+02 ; 3.596494E+02 ;-3.596494E+02 ; 4.679132E+02 ;-4.679132E+02 ; 6.676634E+02 ;-6.676634E+02 ; 6.797277E+02 ;-6.797277E+02 ; 9.718936E+02 ;-9.718936E+02 ; 1.133864E+03 ;-1.133864E+03 ; 1.230758E+03 ;-1.230758E+03 ; 1.249214E+03 ;-1.249214E+03 ; 1.351199E+03 ;-1.351199E+03 ; 1.474197E+03 ;-1.474197E+03 ; 1.691216E+03 ;-1.691216E+03 ; 2.369935E+03 ;-2.369935E+03 ; 2.528038E+03 ;-2.528038E+03 ; 2.748684E+03 ;-2.748684E+03 ; 2.850567E+03 ;-2.850567E+03 ; 2.914224E+03 ;-2.914224E+03 ; 3.041088E+03 ;-3.041088E+03 ; 3.804494E+03 ;-3.804494E+03 ; 4.093047E+03 ;-4.093047E+03 ; 5.189706E+03 ;-5.189706E+03 ; 5.258892E+03 ;-5.258892E+03 ; 6.730430E+03 ;-6.730430E+03 ; 6.920592E+03 ;-6.920592E+03 ; 7.297425E+03 ;-7.297425E+03 ; 7.412822E+03 ;-7.412822E+03
 3.816667E+02 ; 3.390852E+01 ;-3.390852E+01 ; 3.841145E+01 ;-3.841145E+01 ; 1.250142E+02 ;-1.250142E+02 ; 1.328799E+02 ;-1.328799E+02 ; 2.898753E+02 ;-2.898753E+02 ; 3.597487E+02 ;-3.597487E+02 ; 4.675386E+02 ;-4.675386E+02 ; 6.680853E+02 ;-6.680853E+02 ; 6.791712E+02 ;-6.791712E+02 ; 9.723305E+02 ;-9.723305E+02 ; 1.133868E+03 ;-1.133868E+03 ; 1.230870E+03 ;-1.230870E+03 ; 1.249021E+03 ;-1.249021E+03 ; 1.350883E+03 ;-1.350883E+03 ; 1.474934E+03 ;-1.474934E+03 ; 1.692330E+03 ;-1.692330E+03 ; 2.369671E+03 ;-2.369671E+03 ; 2.528393E+03 ;-2.528393E+03 ; 2.748525E+03 ;-2.748525E+03 ; 2.850881E+03 ;-2.850881E+03 ; 2.914144E+03 ;-2.914144E+03 ; 3.041342E+03 ;-3.041342E+03 ; 3.803933E+03 ;-3.803933E+03 ; 4.093749E+03 ;-4.093749E+03 ; 5.189566E+03 ;-5.189566E+03 ; 5.259059E+03 ;-5.259059E+03 ; 6.730055E+03 ;-6.730055E+03 ; 6.921024E+03 ;-6.921024E+03 ; 7.297191E+03 ;-7.297191E+03 ; 7.413066E+03 ;-7.413066E+03
 3.833333E+02 ; 3.389861E+01 ;-3.389861E+01 ; 3.842108E+01 ;-3.842108E+01 ; 1.249936E+02 ;-1.249936E+02 ; 1.328933E+02 ;-1.328933E+02 ; 2.896810E+02 ;-2.896810E+02 ; 3.598479E+02 ;-3.598479E+02 ; 4.671644E+02 ;-4.671644E+02 ; 6.685054E+02 ;-6.685054E+02 ; 6.786172E+02 ;-6.786172E+02 ; 9.727654E+02 ;-9.727654E+02 ; 1.133873E+03 ;-1.133873E+03 ; 1.230980E+03 ;-1.230980E+03 ; 1.248829E+03 ;-1.248829E+03 ; 1.350569E+03 ;-1.350569E+03 ; 1.475673E+03 ;-1.475673E+03 ; 1.693445E+03 ;-1.693445E+03 ; 2.369406E+03 ;-2.369406E+03 ; 2.528749E+03 ;-2.528749E+03 ; 2.748366E+03 ;-2.748366E+03 ; 2.851195E+03 ;-2.851195E+03 ; 2.914064E+03 ;-2.914064E+03 ; 3.041596E+03 ;-3.041596E+03 ; 3.803373E+03 ;-3.803373E+03 ; 4.094450E+03 ;-4.094450E+03 ; 5.189425E+03 ;-5.189425E+03 ; 5.259225E+03 ;-5.259225E+03 ; 6.729680E+03 ;-6.729680E+03 ; 6.921457E+03 ;-6.921457E+03 ; 7.296957E+03 ;-7.296957E+03 ; 7.413309E+03 ;-7.413309E+03
 3.850000E+02 ; 3.388870E+01 ;-3.388870E+01 ; 3.843070E+01 ;-3.843070E+01 ; 1.249729E+02 ;-1.249729E+02 ; 1.329068E+02 ;-1.329068E+02 ; 2.894867E+02 ;-2.894867E+02 ; 3.599469E+02 ;-3.599469E+02 ; 4.667906E+02 ;-4.667906E+02 ; 6.689231E+02 ;-6.689231E+02 ; 6.780663E+02 ;-6.780663E+02 ; 9.731986E+02 ;-9.731986E+02 ; 1.133877E+03 ;-1.133877E+03 ; 1.231088E+03 ;-1.231088E+03 ; 1.248638E+03 ;-1.248638E+03 ; 1.350256E+03 ;-1.350256E+03 ; 1.476416E+03 ;-1.476416E+03 ; 1.694562E+03 ;-1.694562E+03 ; 2.369142E+03 ;-2.369142E+03 ; 2.529105E+03 ;-2.529105E+03 ; 2.748207E+03 ;-2.748207E+03 ; 2.851509E+03 ;-2.851509E+03 ; 2.913984E+03 ;-2.913984E+03 ; 3.041852E+03 ;-3.041852E+03 ; 3.802813E+03 ;-3.802813E+03 ; 4.095152E+03 ;-4.095152E+03 ; 5.189285E+03 ;-5.189285E+03 ; 5.259391E+03 ;-5.259391E+03 ; 6.729305E+03 ;-6.729305E+03 ; 6.921891E+03 ;-6.921891E+03 ; 7.296723E+03 ;-7.296723E+03 ; 7.413553E+03 ;-7.413553E+03
 3.866667E+02 ; 3.387880E+01 ;-3.387880E+01 ; 3.844032E+01 ;-3.844032E+01 ; 1.249523E+02 ;-1.249523E+02 ; 1.329203E+02 ;-1.329203E+02 ; 2.892922E+02 ;-2.892922E+02 ; 3.600457E+02 ;-3.600457E+02 ; 4.664171E+02 ;-4.664171E+02 ; 6.693377E+02 ;-6.693377E+02 ; 6.775192E+02 ;-6.775192E+02 ; 9.736299E+02 ;-9.736299E+02 ; 1.133881E+03 ;-1.133881E+03 ; 1.231194E+03 ;-1.231194E+03 ; 1.248450E+03 ;-1.248450E+03 ; 1.349945E+03 ;-1.349945E+03 ; 1.477161E+03 ;-1.477161E+03 ; 1.695680E+03 ;-1.695680E+03 ; 2.368878E+03 ;-2.368878E+03 ; 2.529461E+03 ;-2.529461E+03 ; 2.748048E+03 ;-2.748048E+03 ; 2.851824E+03 ;-2.851824E+03 ; 2.913904E+03 ;-2.913904E+03 ; 3.042108E+03 ;-3.042108E+03 ; 3.802254E+03 ;-3.802254E+03 ; 4.095855E+03 ;-4.095855E+03 ; 5.189144E+03 ;-5.189144E+03 ; 5.259558E+03 ;-5.259558E+03 ; 6.728930E+03 ;-6.728930E+03 ; 6.922324E+03 ;-6.922324E+03 ; 7.296489E+03 ;-7.296489E+03 ; 7.413796E+03 ;-7.413796E+03
 3.883333E+02 ; 3.386889E+01 ;-3.386889E+01 ; 3.844994E+01 ;-3.844994E+01 ; 1.249316E+02 ;-1.249316E+02 ; 1.329337E+02 ;-1.329337E+02 ; 2.890977E+02 ;-2.890977E+02 ; 3.601443E+02 ;-3.601443E+02 ; 4.660440E+02 ;-4.660440E+02 ; 6.697482E+02 ;-6.697482E+02 ; 6.769769E+02 ;-6.769769E+02 ; 9.740593E+02 ;-9.740593E+02 ; 1.133885E+03 ;-1.133885E+03 ; 1.231299E+03 ;-1.231299E+03 ; 1.248262E+03 ;-1.248262E+03 ; 1.349635E+03 ;-1.349635E+03 ; 1.477909E+03 ;-1.477909E+03 ; 1.696800E+03 ;-1.696800E+03 ; 2.368613E+03 ;-2.368613E+03 ; 2.529818E+03 ;-2.529818E+03 ; 2.747890E+03 ;-2.747890E+03 ; 2.852140E+03 ;-2.852140E+03 ; 2.913824E+03 ;-2.913824E+03 ; 3.042366E+03 ;-3.042366E+03 ; 3.801694E+03 ;-3.801694E+03 ; 4.096557E+03 ;-4.096557E+03 ; 5.189004E+03 ;-5.189004E+03 ; 5.259724E+03 ;-5.259724E+03 ; 6.728555E+03 ;-6.728555E+03 ; 6.922757E+03 ;-6.922757E+03 ; 7.296254E+03 ;-7.296254E+03 ; 7.414040E+03 ;-7.414040E+03
 3.900000E+02 ; 3.385898E+01 ;-3.385898E+01 ; 3.845956E+01 ;-3.845956E+01 ; 1.249109E+02 ;-1.249109E+02 ; 1.329472E+02 ;-1.329472E+02 ; 2.889031E+02 ;-2.889031E+02 ; 3.602428E+02 ;-3.602428E+02 ; 4.656713E+02 ;-4.656713E+02 ; 6.701527E+02 ;-6.701527E+02 ; 6.764412E+02 ;-6.764412E+02 ; 9.744869E+02 ;-9.744869E+02 ; 1.133889E+03 ;-1.133889E+03 ; 1.231401E+03 ;-1.231401E+03 ; 1.248077E+03 ;-1.248077E+03 ; 1.349327E+03 ;-1.349327E+03 ; 1.478661E+03 ;-1.478661E+03 ; 1.697922E+03 ;-1.697922E+03 ; 2.368349E+03 ;-2.368349E+03 ; 2.530175E+03 ;-2.530175E+03 ; 2.747731E+03 ;-2.747731E+03 ; 2.852456E+03 ;-2.852456E+03 ; 2.913744E+03 ;-2.913744E+03 ; 3.042625E+03 ;-3.042625E+03 ; 3.801135E+03 ;-3.801135E+03 ; 4.097260E+03 ;-4.097260E+03 ; 5.188864E+03 ;-5.188864E+03 ; 5.259891E+03 ;-5.259891E+03 ; 6.728180E+03 ;-6.728180E+03 ; 6.923191E+03 ;-6.923191E+03 ; 7.296020E+03 ;-7.296020E+03 ; 7.414284E+03 ;-7.414284E+03
 3.916667E+02 ; 3.384907E+01 ;-3.384907E+01 ; 3.846918E+01 ;-3.846918E+01 ; 1.248902E+02 ;-1.248902E+02 ; 1.329606E+02 ;-1.329606E+02 ; 2.887085E+02 ;-2.887085E+02 ; 3.603410E+02 ;-3.603410E+02 ; 4.652990E+02 ;-4.652990E+02 ; 6.705485E+02 ;-6.705485E+02 ; 6.759150E+02 ;-6.759150E+02 ; 9.749127E+02 ;-9.749127E+02 ; 1.133893E+03 ;-1.133893E+03 ; 1.231501E+03 ;-1.231501E+03 ; 1.247894E+03 ;-1.247894E+03 ; 1.349020E+03 ;-1.349020E+03 ; 1.479415E+03 ;-1.479415E+03 ; 1.699045E+03 ;-1.699045E+03 ; 2.368084E+03 ;-2.368084E+03 ; 2.530533E+03 ;-2.530533E+03 ; 2.747573E+03 ;-2.747573E+03 ; 2.852773E+03 ;-2.852773E+03 ; 2.913664E+03 ;-2.913664E+03 ; 3.042884E+03 ;-3.042884E+03 ; 3.800577E+03 ;-3.800577E+03 ; 4.097964E+03 ;-4.097964E+03 ; 5.188723E+03 ;-5.188723E+03 ; 5.260058E+03 ;-5.260058E+03 ; 6.727805E+03 ;-6.727805E+03 ; 6.923625E+03 ;-6.923625E+03 ; 7.295786E+03 ;-7.295786E+03 ; 7.414528E+03 ;-7.414528E+03
 3.933333E+02 ; 3.383916E+01 ;-3.383916E+01 ; 3.847880E+01 ;-3.847880E+01 ; 1.248695E+02 ;-1.248695E+02 ; 1.329740E+02 ;-1.329740E+02 ; 2.885137E+02 ;-2.885137E+02 ; 3.604391E+02 ;-3.604391E+02 ; 4.649270E+02 ;-4.649270E+02 ; 6.709304E+02 ;-6.709304E+02 ; 6.754034E+02 ;-6.754034E+02 ; 9.753366E+02 ;-9.753366E+02 ; 1.133897E+03 ;-1.133897E+03 ; 1.231598E+03 ;-1.231598E+03 ; 1.247713E+03 ;-1.247713E+03 ; 1.348715E+03 ;-1.348715E+03 ; 1.480172E+03 ;-1.480172E+03 ; 1.700170E+03 ;-1.700170E+03 ; 2.367820E+03 ;-2.367820E+03 ; 2.530891E+03 ;-2.530891E+03 ; 2.747415E+03 ;-2.747415E+03 ; 2.853090E+03 ;-2.853090E+03 ; 2.913584E+03 ;-2.913584E+03 ; 3.043145E+03 ;-3.043145E+03 ; 3.800018E+03 ;-3.800018E+03 ; 4.098667E+03 ;-4.098667E+03 ; 5.188583E+03 ;-5.188583E+03 ; 5.260225E+03 ;-5.260225E+03 ; 6.727430E+03 ;-6.727430E+03 ; 6.924059E+03 ;-6.924059E+03 ; 7.295552E+03 ;-7.295552E+03 ; 7.414772E+03 ;-7.414772E+03
 3.950000E+02 ; 3.382925E+01 ;-3.382925E+01 ; 3.848841E+01 ;-3.848841E+01 ; 1.248488E+02 ;-1.248488E+02 ; 1.329874E+02 ;-1.329874E+02 ; 2.883189E+02 ;-2.883189E+02 ; 3.605370E+02 ;-3.605370E+02 ; 4.645555E+02 ;-4.645555E+02 ; 6.712884E+02 ;-6.712884E+02 ; 6.749163E+02 ;-6.749163E+02 ; 9.757586E+02 ;-9.757586E+02 ; 1.133900E+03 ;-1.133900E+03 ; 1.231693E+03 ;-1.231693E+03 ; 1.247534E+03 ;-1.247534E+03 ; 1.348412E+03 ;-1.348412E+03 ; 1.480932E+03 ;-1.480932E+03 ; 1.701296E+03 ;-1.701296E+03 ; 2.367555E+03 ;-2.367555E+03 ; 2.531249E+03 ;-2.531249E+03 ; 2.747257E+03 ;-2.747257E+03 ; 2.853407E+03 ;-2.853407E+03 ; 2.913504E+03 ;-2.913504E+03 ; 3.043407E+03 ;-3.043407E+03 ; 3.799460E+03 ;-3.799460E+03 ; 4.099371E+03 ;-4.099371E+03 ; 5.188443E+03 ;-5.188443E+03 ; 5.260392E+03 ;-5.260392E+03 ; 6.727056E+03 ;-6.727056E+03 ; 6.924494E+03 ;-6.924494E+03 ; 7.295318E+03 ;-7.295318E+03 ; 7.415016E+03 ;-7.415016E+03
 3.966667E+02 ; 3.381935E+01 ;-3.381935E+01 ; 3.849803E+01 ;-3.849803E+01 ; 1.248280E+02 ;-1.248280E+02 ; 1.330008E+02 ;-1.330008E+02 ; 2.881241E+02 ;-2.881241E+02 ; 3.606346E+02 ;-3.606346E+02 ; 4.641843E+02 ;-4.641843E+02 ; 6.716016E+02 ;-6.716016E+02 ; 6.744747E+02 ;-6.744747E+02 ; 9.761789E+02 ;-9.761789E+02 ; 1.133903E+03 ;-1.133903E+03 ; 1.231785E+03 ;-1.231785E+03 ; 1.247358E+03 ;-1.247358E+03 ; 1.348110E+03 ;-1.348110E+03 ; 1.481696E+03 ;-1.481696E+03 ; 1.702424E+03 ;-1.702424E+03 ; 2.367291E+03 ;-2.367291E+03 ; 2.531608E+03 ;-2.531608E+03 ; 2.747099E+03 ;-2.747099E+03 ; 2.853725E+03 ;-2.853725E+03 ; 2.913424E+03 ;-2.913424E+03 ; 3.043670E+03 ;-3.043670E+03 ; 3.798902E+03 ;-3.798902E+03 ; 4.100075E+03 ;-4.100075E+03 ; 5.188303E+03 ;-5.188303E+03 ; 5.260559E+03 ;-5.260559E+03 ; 6.726681E+03 ;-6.726681E+03 ; 6.924928E+03 ;-6.924928E+03 ; 7.295083E+03 ;-7.295083E+03 ; 7.415260E+03 ;-7.415260E+03
 3.983333E+02 ; 3.380944E+01 ;-3.380944E+01 ; 3.850764E+01 ;-3.850764E+01 ; 1.248072E+02 ;-1.248072E+02 ; 1.330142E+02 ;-1.330142E+02 ; 2.879292E+02 ;-2.879292E+02 ; 3.607321E+02 ;-3.607321E+02 ; 4.638135E+02 ;-4.638135E+02 ; 6.718257E+02 ;-6.718257E+02 ; 6.741229E+02 ;-6.741229E+02 ; 9.765973E+02 ;-9.765973E+02 ; 1.133906E+03 ;-1.133906E+03 ; 1.231874E+03 ;-1.231874E+03 ; 1.247184E+03 ;-1.247184E+03 ; 1.347810E+03 ;-1.347810E+03 ; 1.482461E+03 ;-1.482461E+03 ; 1.703553E+03 ;-1.703553E+03 ; 2.367026E+03 ;-2.367026E+03 ; 2.531968E+03 ;-2.531968E+03 ; 2.746942E+03 ;-2.746942E+03 ; 2.854044E+03 ;-2.854044E+03 ; 2.913344E+03 ;-2.913344E+03 ; 3.043934E+03 ;-3.043934E+03 ; 3.798345E+03 ;-3.798345E+03 ; 4.100780E+03 ;-4.100780E+03 ; 5.188163E+03 ;-5.188163E+03 ; 5.260726E+03 ;-5.260726E+03 ; 6.726306E+03 ;-6.726306E+03 ; 6.925363E+03 ;-6.925363E+03 ; 7.294849E+03 ;-7.294849E+03 ; 7.415504E+03 ;-7.415504E+03
 4.000000E+02 ; 3.379953E+01 ;-3.379953E+01 ; 3.851725E+01 ;-3.851725E+01 ; 1.247864E+02 ;-1.247864E+02 ; 1.330276E+02 ;-1.330276E+02 ; 2.877342E+02 ;-2.877342E+02 ; 3.608295E+02 ;-3.608295E+02 ; 4.634430E+02 ;-4.634430E+02 ; 6.718829E+02 ;-6.718829E+02 ; 6.739387E+02 ;-6.739387E+02 ; 9.770138E+02 ;-9.770138E+02 ; 1.133909E+03 ;-1.133909E+03 ; 1.231960E+03 ;-1.231960E+03 ; 1.247013E+03 ;-1.247013E+03 ; 1.347511E+03 ;-1.347511E+03 ; 1.483230E+03 ;-1.483230E+03 ; 1.704684E+03 ;-1.704684E+03 ; 2.366762E+03 ;-2.366762E+03 ; 2.532328E+03 ;-2.532328E+03 ; 2.746784E+03 ;-2.746784E+03 ; 2.854363E+03 ;-2.854363E+03 ; 2.913264E+03 ;-2.913264E+03 ; 3.044198E+03 ;-3.044198E+03 ; 3.797788E+03 ;-3.797788E+03 ; 4.101485E+03 ;-4.101485E+03 ; 5.188023E+03 ;-5.188023E+03 ; 5.260893E+03 ;-5.260893E+03 ; 6.725932E+03 ;-6.725932E+03 ; 6.925798E+03 ;-6.925798E+03 ; 7.294615E+03 ;-7.294615E+03 ; 7.415748E+03 ;-7.415748E+03
 4.016667E+02 ; 3.378962E+01 ;-3.378962E+01 ; 3.852686E+01 ;-3.852686E+01 ; 1.247655E+02 ;-1.247655E+02 ; 1.330410E+02 ;-1.330410E+02 ; 2.875391E+02 ;-2.875391E+02 ; 3.609266E+02 ;-3.609266E+02 ; 4.630730E+02 ;-4.630730E+02 ; 6.717192E+02 ;-6.717192E+02 ; 6.739761E+02 ;-6.739761E+02 ; 9.774286E+02 ;-9.774286E+02 ; 1.133912E+03 ;-1.133912E+03 ; 1.232043E+03 ;-1.232043E+03 ; 1.246845E+03 ;-1.246845E+03 ; 1.347214E+03 ;-1.347214E+03 ; 1.484002E+03 ;-1.484002E+03 ; 1.705816E+03 ;-1.705816E+03 ; 2.366497E+03 ;-2.366497E+03 ; 2.532688E+03 ;-2.532688E+03 ; 2.746627E+03 ;-2.746627E+03 ; 2.854683E+03 ;-2.854683E+03 ; 2.913184E+03 ;-2.913184E+03 ; 3.044464E+03 ;-3.044464E+03 ; 3.797231E+03 ;-3.797231E+03 ; 4.102190E+03 ;-4.102190E+03 ; 5.187883E+03 ;-5.187883E+03 ; 5.261060E+03 ;-5.261060E+03 ; 6.725557E+03 ;-6.725557E+03 ; 6.926234E+03 ;-6.926234E+03 ; 7.294380E+03 ;-7.294380E+03 ; 7.415993E+03 ;-7.415993E+03
 4.033333E+02 ; 3.377972E+01 ;-3.377972E+01 ; 3.853647E+01 ;-3.853647E+01 ; 1.247447E+02 ;-1.247447E+02 ; 1.330543E+02 ;-1.330543E+02 ; 2.873440E+02 ;-2.873440E+02 ; 3.610235E+02 ;-3.610235E+02 ; 4.627033E+02 ;-4.627033E+02 ; 6.713828E+02 ;-6.713828E+02 ; 6.741869E+02 ;-6.741869E+02 ; 9.778414E+02 ;-9.778414E+02 ; 1.133915E+03 ;-1.133915E+03 ; 1.232122E+03 ;-1.232122E+03 ; 1.246679E+03 ;-1.246679E+03 ; 1.346919E+03 ;-1.346919E+03 ; 1.484777E+03 ;-1.484777E+03 ; 1.706950E+03 ;-1.706950E+03 ; 2.366233E+03 ;-2.366233E+03 ; 2.533049E+03 ;-2.533049E+03 ; 2.746470E+03 ;-2.746470E+03 ; 2.855003E+03 ;-2.855003E+03 ; 2.913104E+03 ;-2.913104E+03 ; 3.044731E+03 ;-3.044731E+03 ; 3.796674E+03 ;-3.796674E+03 ; 4.102896E+03 ;-4.102896E+03 ; 5.187743E+03 ;-5.187743E+03 ; 5.261227E+03 ;-5.261227E+03 ; 6.725183E+03 ;-6.725183E+03 ; 6.926669E+03 ;-6.926669E+03 ; 7.294146E+03 ;-7.294146E+03 ; 7.416237E+03 ;-7.416237E+03
 4.050000E+02 ; 3.376981E+01 ;-3.376981E+01 ; 3.854608E+01 ;-3.854608E+01 ; 1.247238E+02 ;-1.247238E+02 ; 1.330677E+02 ;-1.330677E+02 ; 2.871488E+02 ;-2.871488E+02 ; 3.611203E+02 ;-3.611203E+02 ; 4.623340E+02 ;-4.623340E+02 ; 6.709529E+02 ;-6.709529E+02 ; 6.744919E+02 ;-6.744919E+02 ; 9.782525E+02 ;-9.782525E+02 ; 1.133917E+03 ;-1.133917E+03 ; 1.232198E+03 ;-1.232198E+03 ; 1.246518E+03 ;-1.246518E+03 ; 1.346625E+03 ;-1.346625E+03 ; 1.485554E+03 ;-1.485554E+03 ; 1.708085E+03 ;-1.708085E+03 ; 2.365968E+03 ;-2.365968E+03 ; 2.533410E+03 ;-2.533410E+03 ; 2.746313E+03 ;-2.746313E+03 ; 2.855324E+03 ;-2.855324E+03 ; 2.913024E+03 ;-2.913024E+03 ; 3.044999E+03 ;-3.044999E+03 ; 3.796118E+03 ;-3.796118E+03 ; 4.103601E+03 ;-4.103601E+03 ; 5.187603E+03 ;-5.187603E+03 ; 5.261395E+03 ;-5.261395E+03 ; 6.724808E+03 ;-6.724808E+03 ; 6.927105E+03 ;-6.927105E+03 ; 7.293911E+03 ;-7.293911E+03 ; 7.416482E+03 ;-7.416482E+03
